id,risk_score,gender,num_public_record_items,age_most_rec_pub_record,collection_items,bankruptcy_prior,bankrupt_other_hh_member,inq_past_12mos,age_of_most_recent_inq,inq_fin_last_6mos,inq_promo,inq_bank_promo,age_of_oldest_trade,tot_accts_open_last_24m,tot_accts_on_file,tot_open_accts_on_file,tot_bal_open_accts,income,num_past_due_accts,amt_past_due_balances,worst_credit_rating,current_accts_total,current_accts_30day,current_accts_60day,current_accts_90day,current_accts_bad_debt,tot_accts_paid_satis,tot_accts_30days_ever,tot_accts_60days_ever,tot_accts_90days_ever,tot_accts_bad_debt_ever,tot_accts_paid_satis_24m,tot_accts_30d_pd_in_24m,tot_accts_60d_pd_in_24m,tot_accts_90d_pd_in_24m,tot_accts_bad_debt_24m,tot_open_accts_bal_gt_0,avg_mos_accts_open,marital_status,LOAN_DEFAULT,GEO_REGION
613,769,M,0,0,0,0,0,0,11,1,2,2,11,1,1,1,2948,3800,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11,W,0,East
614,918,U,0,0,0,0,0,1,2,0,2,1,17,4,4,4,1685,11522,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,12,M,0,Midwest
615,962,M,0,0,0,0,0,1,3,0,2,0,109,1,30,4,5486,13229,0,0,1,17,0,0,0,0,16,1,0,0,0,16,0,0,0,0,3,59,M,0,Midwest
616,699,M,1,13,1,0,0,0,7,1,0,0,106,5,14,7,55741,58824,0,0,1,11,0,0,0,1,4,3,1,3,1,4,0,1,2,1,6,53,W,0,West
617,895,F,0,0,0,0,0,1,5,0,11,2,47,11,16,7,5574,12177,0,0,1,14,0,0,0,0,14,0,0,0,0,13,0,0,0,0,6,21,S,0,Midwest
618,958,M,0,0,0,0,0,3,1,1,3,1,127,3,10,6,2094,33685,0,0,1,10,0,0,0,0,10,0,0,0,0,8,0,0,0,0,4,46,M,0,West
619,497,M,3,14,3,0,0,2,0,0,0,0,85,0,7,4,21415,22615,4,2201,6,2,0,0,0,4,2,0,0,0,4,1,0,0,0,4,3,54,D,0,Midwest
620,924,F,0,0,0,0,0,0,0,0,3,0,124,1,14,11,41906,63993,0,0,1,12,0,0,0,0,12,0,0,0,0,11,0,0,0,0,10,65,M,0,East
621,573,F,6,21,2,1,0,5,3,3,2,1,99,1,13,1,225,223,1,1173,6,5,0,0,0,6,5,0,0,0,6,1,0,0,0,6,1,57,D,0,Midwest
622,803,F,3,52,1,0,0,4,1,0,0,0,157,1,6,1,1933,1980,2,990,6,1,0,0,0,5,1,0,0,0,5,1,0,0,0,1,1,108,S,0,West
623,969,F,0,0,0,0,0,2,1,0,9,4,195,3,31,10,13741,53168,0,0,1,25,0,0,0,0,23,2,0,0,0,17,0,0,0,0,7,63,M,0,South
624,857,M,0,0,0,0,0,3,1,1,2,0,88,3,8,2,11001,11401,0,0,1,6,0,0,0,0,6,0,0,0,0,3,0,0,0,0,1,43,S,0,East
625,906,F,1,16,1,0,0,0,8,0,2,0,334,0,21,13,70344,75441,4,1350,3,17,2,2,0,0,10,8,3,0,0,9,6,2,0,0,11,150,S,0,East
626,393,M,16,3,15,0,0,0,7,0,0,0,127,3,11,5,38048,32269,4,14858,6,1,0,0,1,5,1,0,0,1,5,1,0,0,1,4,5,50,D,0,West
627,864,M,0,0,0,0,0,3,3,1,4,3,23,5,5,4,171,5556,0,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,11,S,0,South
628,808,U,0,0,0,0,0,1,2,0,0,0,36,3,4,3,456,4635,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,17,S,0,East
629,933,F,0,0,0,0,0,0,24,0,0,0,97,4,21,5,3019,14090,1,40,4,15,0,0,1,0,15,0,0,1,0,10,0,0,1,0,4,46,M,0,West
630,387,F,3,17,0,1,0,2,2,0,2,1,70,3,9,5,10778,12778,2,1040,6,3,0,0,0,5,2,0,0,1,5,1,0,0,1,3,5,39,D,0,South
631,721,M,2,9,2,0,0,1,4,0,0,0,19,3,3,1,4664,8171,0,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,14,W,0,West
632,535,M,1,7,1,0,0,1,4,0,2,2,36,1,2,0,0,0,0,0,5,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,24,D,0,West
633,448,M,0,0,0,0,0,7,0,6,0,0,66,1,2,1,18810,21298,1,31,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,38,D,0,Midwest
634,742,F,9,23,4,1,0,2,2,2,1,0,156,1,12,3,7499,14362,0,0,6,6,1,0,0,4,5,1,1,0,4,3,0,0,0,1,3,91,W,0,South
635,884,F,0,0,0,0,0,2,1,0,14,6,82,4,6,4,2698,14699,0,0,1,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,26,S,0,Midwest
636,886,M,0,0,0,0,0,0,0,0,2,1,43,3,6,5,3387,6296,0,0,1,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,28,S,0,Midwest
637,544,M,1,17,1,0,0,4,2,5,0,0,87,0,4,2,2440,2440,2,2390,6,1,0,0,2,1,1,0,0,2,1,0,0,0,0,1,2,67,,0,Midwest
638,934,M,0,0,0,0,0,2,3,1,0,0,236,1,9,4,324,20376,0,0,1,8,0,0,0,0,8,0,0,0,0,5,0,0,0,0,2,72,,0,East
639,809,M,1,17,0,1,0,0,0,0,2,1,142,2,13,4,10071,14212,0,0,6,9,0,0,0,4,9,0,0,0,4,5,0,0,0,4,3,72,S,0,East
640,546,M,2,20,2,0,0,0,0,0,0,0,25,0,1,1,1680,3396,1,1468,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,25,D,0,South
641,918,M,0,0,0,0,0,1,2,0,6,0,85,1,13,5,12975,43000,0,0,1,11,0,0,0,0,11,0,0,0,0,6,0,0,0,0,3,55,M,0,East
642,755,M,1,5,1,0,0,3,1,3,2,0,98,8,41,15,62162,65644,10,3284,6,21,2,1,3,10,13,7,3,4,10,9,2,0,4,10,13,51,W,0,Midwest
643,939,F,0,0,0,0,0,0,9,0,9,3,62,1,11,9,12696,24209,0,0,1,9,0,0,0,0,9,0,0,0,0,9,0,0,0,0,3,39,,0,South
644,935,U,0,0,0,0,0,0,22,1,0,0,103,5,23,9,16059,52508,1,75,6,20,0,0,0,1,20,0,0,0,1,15,0,0,0,1,5,55,M,0,Midwest
645,951,M,0,0,0,0,0,0,10,0,8,2,212,5,13,7,11172,,0,0,1,13,0,0,0,0,13,0,0,0,0,9,0,0,0,0,5,52,M,0,East
646,370,M,3,11,3,0,0,0,16,1,1,0,29,2,5,3,4107,4327,3,5132,6,0,1,0,2,2,0,1,0,2,2,0,1,0,2,2,3,25,D,0,West
647,760,F,3,37,2,1,0,4,0,8,0,0,167,2,21,2,1429,2015,2,1528,6,12,0,0,1,7,12,0,0,1,7,4,0,0,0,1,2,92,W,0,South
648,978,M,0,0,0,0,0,1,2,0,1,1,234,3,24,11,2826,45950,0,0,1,22,0,0,0,0,21,1,0,0,0,12,0,0,0,0,5,94,M,0,West
649,970,M,0,0,0,0,0,1,3,1,10,8,182,3,21,9,3382,45705,0,0,1,20,0,0,0,0,20,0,0,0,0,12,0,0,0,0,4,85,M,0,East
650,835,F,0,0,0,0,0,0,13,0,8,2,57,2,4,3,619,1904,0,0,1,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,27,,0,West
651,835,M,0,0,0,0,0,0,8,0,7,1,59,3,10,5,22822,24421,0,0,1,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,4,34,S,0,Midwest
652,878,M,0,0,0,0,0,0,8,0,4,0,143,0,12,4,6011,17200,0,0,1,10,0,0,0,0,8,2,0,0,0,6,1,0,0,0,2,64,S,0,East
653,748,F,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,W,0,West
654,724,M,0,0,0,0,0,1,0,1,1,0,21,2,2,1,2112,2385,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,14,W,0,West
655,850,F,0,0,0,0,0,2,3,1,1,0,38,4,5,3,7833,8187,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,19,S,0,West
656,870,M,0,0,0,0,0,0,0,0,5,1,32,1,2,2,1223,1575,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,24,S,0,East
657,882,F,0,0,0,0,0,0,8,0,4,2,47,9,21,13,36090,47325,0,0,1,7,0,0,0,0,7,0,0,0,0,6,0,0,0,0,9,23,S,0,West
658,915,M,0,0,0,0,0,0,0,0,3,0,18,5,5,4,1011,18012,0,0,1,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,9,M,0,West
659,401,M,2,2,2,0,0,0,21,0,1,0,56,1,13,9,11496,11214,5,248,6,6,0,1,4,2,3,1,2,5,2,1,1,2,5,2,9,39,D,0,East
660,906,F,0,0,0,0,0,2,2,2,5,1,69,3,13,8,23160,33797,0,0,1,12,0,0,0,0,11,0,0,1,0,11,0,0,0,0,7,38,S,0,South
661,972,F,0,0,0,0,0,0,13,0,1,1,132,1,15,6,625,31377,0,0,1,14,0,0,0,0,14,0,0,0,0,11,0,0,0,0,4,78,M,0,West
662,760,M,1,31,0,1,0,5,2,4,3,3,90,1,29,4,4229,6024,4,2501,6,18,1,0,2,7,14,3,0,4,7,7,1,0,1,5,2,56,W,0,South
663,928,F,0,0,0,0,0,2,1,2,3,2,54,7,26,15,15252,34707,1,103,3,22,0,1,0,0,19,3,1,0,0,18,3,1,0,0,4,29,M,0,Midwest
664,968,M,0,0,0,0,0,1,2,2,8,2,463,1,24,9,42007,58932,0,0,1,23,0,0,0,0,22,1,0,0,0,15,0,0,0,0,6,84,M,0,Midwest
665,958,F,0,0,0,0,0,0,22,0,2,1,131,0,12,10,16345,41983,0,0,1,12,0,0,0,0,12,0,0,0,0,11,0,0,0,0,6,74,M,0,East
666,893,M,0,0,0,0,0,2,1,0,5,2,74,2,6,3,4033,33300,0,0,1,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,1,38,S,0,West
667,465,U,8,17,8,0,0,1,6,0,0,0,96,0,8,3,4578,3408,5,5316,6,3,0,0,0,5,3,0,0,0,5,0,0,0,0,4,3,63,D,0,West
668,673,U,2,10,2,0,0,2,4,0,0,0,57,2,8,2,979,2263,2,956,6,5,0,0,1,2,3,0,0,3,2,2,0,0,2,1,2,37,W,0,South
669,947,M,0,0,0,0,0,6,1,3,3,1,115,5,20,10,14535,22798,0,0,1,20,0,0,0,0,11,7,2,0,0,15,0,0,0,0,6,60,M,0,South
670,894,F,0,0,0,0,0,0,0,0,2,0,7,2,2,2,1326,6000,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,5,S,0,South
671,695,F,3,8,1,1,0,8,4,4,1,1,94,0,3,0,0,0,0,0,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,91,W,0,South
672,687,M,7,18,4,0,0,0,19,0,0,0,129,0,4,1,1257,1250,2,4112,6,2,0,0,0,2,2,0,0,0,2,1,0,0,0,2,1,96,W,0,South
673,911,F,0,0,0,0,0,0,9,0,2,0,52,2,11,4,172,1462,0,0,1,11,0,0,0,0,11,0,0,0,0,9,0,0,0,0,3,36,S,0,Midwest
674,913,M,0,0,0,0,0,1,3,0,6,2,12,7,9,7,1503,18850,0,0,1,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,2,7,M,0,Midwest
675,743,F,0,0,0,0,0,1,4,0,10,4,24,7,8,6,7606,9079,1,20,2,4,2,0,0,0,3,2,1,0,0,3,2,1,0,0,3,18,W,0,East
676,745,F,1,47,1,0,0,3,1,7,1,0,132,5,25,11,18635,58079,6,2904,6,11,0,0,1,11,9,1,0,3,11,5,0,0,1,11,10,60,W,0,Midwest
677,895,M,0,0,0,0,0,0,0,0,5,3,162,0,7,2,3846,26309,0,0,1,7,0,0,0,0,5,1,0,1,0,2,1,0,0,0,2,96,,0,South
678,924,M,0,0,0,0,0,1,4,1,5,2,114,4,19,6,19764,35397,0,0,1,19,0,0,0,0,19,0,0,0,0,11,0,0,0,0,4,55,M,0,Midwest
679,941,F,0,0,0,0,0,2,2,1,3,2,82,2,16,8,14904,27704,0,0,1,13,0,0,0,0,12,1,0,0,0,10,0,0,0,0,6,54,M,0,West
680,610,M,1,3,1,0,0,1,2,0,1,0,50,2,10,7,19572,24656,1,717,5,7,0,0,0,2,3,0,0,4,2,3,0,0,3,2,6,38,W,0,East
681,749,M,1,23,1,0,0,0,21,0,1,1,24,1,1,1,0,250,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,W,0,West
682,399,M,8,2,6,0,0,3,2,5,0,0,65,1,9,2,5496,5496,0,0,6,3,1,0,0,4,1,1,1,0,5,0,0,0,0,3,2,47,D,0,Midwest
683,865,M,0,0,0,0,0,2,0,0,1,0,23,4,4,4,9335,15641,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,14,S,0,Midwest
684,935,F,0,0,0,0,0,1,1,2,17,5,351,9,25,19,41966,54202,1,56,2,18,1,0,0,0,13,6,0,0,0,15,3,0,0,0,16,104,M,0,West
685,949,F,0,0,0,0,0,0,0,0,0,0,97,0,9,2,473,5700,0,0,1,8,0,0,0,0,7,1,0,0,0,8,0,0,0,0,1,53,M,0,East
686,830,F,0,0,0,0,0,0,18,0,5,0,22,8,8,1,0,500,0,0,1,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,14,S,0,Midwest
687,661,F,0,0,0,0,0,0,0,0,0,0,2,2,2,2,350,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,W,1,West
688,902,M,0,0,0,0,0,1,2,0,2,2,58,5,11,5,174,8629,0,0,1,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,1,28,S,0,West
689,862,M,0,0,0,0,0,5,3,0,6,3,81,6,16,10,23115,37281,0,0,2,14,1,0,0,0,11,3,1,0,0,10,0,0,0,0,10,42,S,0,East
690,930,M,0,0,0,0,0,0,0,0,3,3,49,1,2,2,151,5400,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,32,M,0,Midwest
691,944,M,0,0,0,0,0,4,2,0,10,7,137,2,23,10,9521,23224,0,0,1,19,0,0,0,0,18,1,0,0,0,8,1,0,0,0,4,73,M,0,Midwest
692,929,M,0,0,0,0,0,0,17,0,3,1,32,3,4,3,439,1800,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,20,M,0,West
693,891,M,0,0,0,0,0,0,13,0,1,1,29,2,3,1,187,2500,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,18,S,0,Midwest
694,585,M,4,1,4,0,0,3,1,4,3,2,89,2,16,7,14416,28026,4,2237,6,6,0,3,1,5,5,1,2,2,5,0,1,2,1,3,6,53,D,0,Midwest
695,804,F,0,0,0,0,0,3,3,0,0,0,5,1,1,1,520,500,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,S,0,East
696,467,M,2,8,2,0,0,2,4,0,3,3,47,1,12,5,7247,6308,2,197,6,6,0,0,1,4,5,0,0,2,4,1,0,0,2,3,5,37,D,0,Midwest
697,711,F,0,0,0,0,0,0,0,0,4,0,47,2,5,3,20174,20655,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,30,W,0,East
698,709,F,6,4,5,0,0,0,16,2,3,3,110,1,10,5,2565,14093,2,1602,6,6,0,0,0,3,5,1,0,0,3,3,1,0,0,2,4,81,W,1,Midwest
699,929,M,0,0,0,0,0,0,7,0,5,1,55,9,16,14,15480,34373,0,0,1,16,0,0,0,0,16,0,0,0,0,16,0,0,0,0,11,24,M,0,Midwest
700,964,F,0,0,0,0,0,0,11,2,17,9,66,6,23,15,10688,47053,0,0,1,21,0,0,0,0,21,0,0,0,0,18,0,0,0,0,6,37,M,0,Midwest
701,928,F,0,0,0,0,0,0,0,0,1,1,113,1,3,3,15,3149,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,69,M,0,West
702,637,M,1,9,1,0,0,6,1,1,8,1,142,8,12,9,46512,51015,0,0,5,10,0,0,0,2,10,0,0,0,2,10,0,0,0,1,9,33,W,0,West
703,730,M,1,36,1,0,0,0,10,0,1,0,135,0,2,0,0,0,1,91,6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,108,W,0,East
704,779,F,0,0,0,0,0,1,1,0,2,1,3,1,1,1,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,W,0,East
705,785,F,0,0,0,0,0,0,11,0,5,1,56,4,15,11,3261,9335,0,0,1,14,0,0,0,0,8,6,0,0,0,6,6,0,0,0,5,33,W,0,West
706,632,M,4,5,4,0,0,0,12,0,0,0,97,1,19,13,50124,62235,2,1732,6,17,0,0,0,2,7,0,10,0,2,4,0,10,0,1,13,58,W,0,West
707,727,M,2,20,2,0,0,0,8,0,5,4,65,2,7,2,4655,6108,1,103,5,3,1,0,1,0,3,1,0,1,0,3,1,0,1,0,2,36,W,1,Midwest
708,741,M,1,5,1,0,0,2,1,2,0,0,157,5,9,4,1574,2487,0,0,2,6,1,0,0,0,3,3,1,0,0,3,3,1,0,0,4,36,W,0,West
709,435,F,9,4,7,1,0,0,17,0,1,0,96,4,12,3,4288,5996,5,5743,6,2,0,1,1,7,2,0,0,2,7,2,0,0,2,6,3,39,D,0,West
710,648,F,5,3,5,0,0,2,1,8,7,3,231,6,23,9,17302,18333,4,13047,6,14,3,1,1,3,7,5,3,4,3,5,6,2,1,2,8,76,W,0,Midwest
711,973,M,0,0,0,0,0,0,9,1,11,2,211,6,18,10,18499,,0,0,1,17,0,0,0,0,17,0,0,0,0,13,0,0,0,0,4,74,M,0,West
712,881,M,0,0,0,0,0,0,9,0,3,1,23,7,7,6,16279,21644,0,0,1,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,5,14,S,0,West
713,956,F,0,0,0,0,0,1,4,0,5,2,199,6,26,8,13678,36563,0,0,1,23,0,0,0,0,23,0,0,0,0,12,0,0,0,0,3,64,M,0,Midwest
714,526,F,1,5,1,0,0,1,1,0,0,0,5,1,1,1,80,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5,D,0,West
715,918,F,0,0,0,0,0,2,3,0,3,0,131,3,19,11,7825,45684,0,0,1,9,0,0,0,0,9,0,0,0,0,3,0,0,0,0,11,83,M,0,East
716,553,F,0,0,0,0,0,0,7,0,0,0,46,0,5,0,0,0,5,1964,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,40,D,1,West
717,820,F,0,0,0,0,0,0,20,1,1,0,73,1,5,1,5337,6284,0,0,1,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,1,41,S,0,South
718,904,F,0,0,0,0,0,0,13,0,6,4,94,1,11,4,7392,17820,0,0,1,10,0,0,0,0,10,0,0,0,0,6,0,0,0,0,1,55,S,0,West
719,966,F,0,0,0,0,0,1,6,1,17,10,75,7,25,14,32820,96769,0,0,1,23,0,0,0,0,23,0,0,0,0,17,0,0,0,0,7,34,M,0,South
720,933,M,0,0,0,0,0,0,0,0,4,2,44,3,6,3,280,12391,0,0,1,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,2,29,M,0,East
721,921,F,0,0,0,0,0,1,0,0,6,4,72,2,10,4,4546,19500,0,0,1,9,0,0,0,0,9,0,0,0,0,3,0,0,0,0,2,46,M,0,East
722,926,M,0,0,0,0,0,0,10,0,1,0,34,2,4,4,347,2540,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,28,M,0,Midwest
723,964,M,0,0,0,0,0,1,1,0,11,4,390,6,27,9,33679,88746,0,0,1,27,0,0,0,0,27,0,0,0,0,16,0,0,0,0,5,86,M,0,South
724,954,M,0,0,0,0,0,0,0,0,7,2,98,5,18,9,20762,56642,0,0,1,16,0,0,0,0,16,0,0,0,0,11,0,0,0,0,3,47,M,0,East
725,937,M,0,0,0,0,0,0,9,0,9,0,138,0,12,8,12052,38403,0,0,1,8,0,0,0,0,7,1,0,0,0,6,0,0,0,0,4,82,M,0,West
726,660,F,0,0,0,0,0,0,0,0,1,1,43,4,8,7,23203,24687,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,6,23,W,0,South
727,967,M,0,0,0,0,0,3,2,1,9,6,204,1,22,14,25935,67972,0,0,1,22,0,0,0,0,22,0,0,0,0,16,0,0,0,0,7,96,M,0,West
728,865,M,0,0,0,0,0,1,5,2,2,0,79,8,12,9,47812,70596,1,373,6,10,0,0,0,1,9,0,1,0,1,10,0,0,0,1,6,24,S,0,West
729,895,M,1,8,1,0,0,2,1,1,3,0,136,3,14,8,6774,12908,0,0,1,13,0,0,0,0,8,4,1,0,0,6,4,0,0,0,5,73,S,0,East
730,742,M,0,0,0,0,0,0,8,0,1,0,8,1,1,1,0,500,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,W,0,West
731,937,M,0,0,0,0,0,3,0,4,4,2,245,4,21,12,47475,58986,0,0,1,20,0,0,0,0,20,0,0,0,0,14,0,0,0,0,10,92,M,0,Midwest
732,823,F,0,0,0,0,0,0,0,0,4,1,96,2,12,4,8099,9700,1,33,2,10,1,0,0,0,9,2,0,0,0,7,2,0,0,0,3,59,S,0,East
733,982,M,0,0,0,0,0,0,0,0,4,2,440,1,10,8,5436,53206,0,0,1,10,0,0,0,0,10,0,0,0,0,9,0,0,0,0,4,221,M,0,West
734,541,F,0,0,0,0,0,0,0,0,3,3,90,1,10,5,16301,16745,1,60,6,3,0,0,0,6,1,0,0,2,6,1,0,0,1,6,3,52,D,0,Midwest
735,965,F,0,0,0,0,0,0,7,0,3,2,190,3,18,10,3683,,0,0,1,14,0,0,0,0,12,2,0,0,0,11,1,0,0,0,5,82,M,0,South
736,911,M,0,0,0,0,0,2,2,3,3,0,62,3,7,4,369,2631,0,0,1,7,0,0,0,0,7,0,0,0,0,6,0,0,0,0,2,37,S,0,South
737,913,M,0,0,0,0,0,0,0,0,1,0,84,1,11,4,853,2815,0,0,1,11,0,0,0,0,9,1,1,0,0,5,1,1,0,0,1,55,M,0,West
738,880,F,0,0,0,0,0,1,6,0,2,1,65,2,12,6,12598,23664,0,0,1,10,0,0,0,0,10,0,0,0,0,9,0,0,0,0,6,43,S,0,East
739,912,M,0,0,0,0,0,0,8,1,2,0,61,2,6,2,11180,16407,0,0,1,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,34,S,0,South
740,963,M,0,0,0,0,0,0,8,1,4,2,101,4,18,8,2329,28332,0,0,1,18,0,0,0,0,18,0,0,0,0,12,0,0,0,0,1,49,M,0,Midwest
741,951,F,0,0,0,0,0,2,1,2,4,1,38,10,17,13,5926,39942,0,0,1,12,0,0,0,0,12,0,0,0,0,12,0,0,0,0,7,21,M,0,West
742,964,M,0,0,0,0,0,0,0,0,0,0,249,1,15,5,2820,25011,0,0,1,14,0,0,0,0,14,0,0,0,0,9,0,0,0,0,2,95,M,0,Midwest
743,960,M,0,0,0,0,0,1,0,3,16,7,237,4,17,6,14272,23696,0,0,1,17,0,0,0,0,14,2,0,1,0,10,0,0,0,0,3,87,M,0,Midwest
744,523,F,4,2,4,0,0,0,18,1,0,0,30,1,3,2,608,1136,1,140,6,1,0,0,1,1,0,0,0,2,1,0,0,0,2,1,1,24,D,0,East
745,978,F,0,0,0,0,0,0,11,0,12,4,108,11,37,19,15461,49729,0,0,1,29,0,0,0,0,29,0,0,0,0,27,0,0,0,0,6,43,M,0,South
746,881,F,0,0,0,0,0,0,0,0,0,0,7,1,1,1,129,500,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7,S,0,East
747,659,M,4,11,2,1,0,0,8,0,2,2,12,4,4,3,10781,11565,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,8,W,0,West
748,907,M,0,0,0,0,0,1,3,0,1,0,73,4,5,4,4158,13000,0,0,1,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,2,22,S,0,East
749,831,U,0,0,0,0,0,0,0,0,6,4,46,2,4,4,12573,15125,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,30,S,0,Midwest
750,886,M,0,0,0,0,0,0,0,0,3,2,33,2,5,3,361,7000,0,0,1,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,23,S,0,West
751,558,F,1,34,0,0,0,0,8,0,0,0,72,0,6,1,7550,8183,5,1636,6,0,0,0,1,5,0,0,0,1,5,0,0,0,0,1,1,55,D,0,East
752,604,M,3,3,2,1,0,14,0,21,0,0,111,2,9,3,22245,27600,2,2580,6,6,1,0,0,2,6,1,0,0,2,3,1,0,0,2,3,47,D,0,Midwest
753,949,F,0,0,0,0,0,1,4,0,2,1,207,2,11,6,124,8521,0,0,1,10,0,0,0,0,10,0,0,0,0,7,0,0,0,0,2,71,M,0,South
754,919,F,0,0,0,0,0,0,8,0,8,1,213,2,6,3,2307,5021,0,0,1,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,2,77,M,0,West
755,435,M,0,0,0,0,0,2,3,0,1,0,38,2,4,3,7760,7286,1,29,5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,3,26,D,0,South
756,627,M,2,23,1,0,0,0,0,0,0,0,82,0,1,1,274,274,1,274,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,82,W,0,East
757,885,F,0,0,0,0,0,0,15,1,2,0,177,1,8,3,5011,18239,0,0,1,7,0,0,0,0,3,2,1,1,0,4,0,0,0,0,3,72,S,0,West
758,894,F,0,0,0,0,0,0,0,0,8,0,44,1,4,3,17014,28947,0,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,32,S,0,East
759,499,F,4,3,3,0,0,0,7,0,0,0,41,0,3,0,0,0,1,423,6,1,0,0,0,2,0,0,0,1,2,0,0,0,1,2,0,40,D,0,South
760,854,F,2,67,1,1,0,1,4,1,1,0,141,1,21,4,1161,2901,1,1459,6,6,0,0,0,15,4,1,1,0,15,3,0,1,0,1,4,85,S,0,West
761,442,M,12,2,5,1,0,1,1,5,1,1,126,2,17,10,20620,14419,1,2232,6,7,0,0,1,9,2,0,0,6,9,2,0,0,1,9,10,52,D,0,South
762,881,M,3,2,2,1,0,2,2,2,4,0,143,3,15,5,10408,38339,1,3399,6,10,0,0,0,2,8,2,0,1,2,5,0,0,0,0,3,58,S,0,East
763,587,F,5,12,4,1,0,0,8,0,3,2,97,0,5,1,1080,14227,0,0,6,2,1,0,0,1,2,1,0,0,1,1,1,0,0,1,1,62,D,1,East
764,702,U,0,0,0,0,0,3,2,1,2,0,16,4,4,3,1637,1738,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,8,W,0,East
765,919,F,0,0,0,0,0,0,15,0,3,1,63,1,14,5,9013,24271,0,0,1,8,0,0,0,0,8,0,0,0,0,6,0,0,0,0,2,39,M,0,West
766,782,M,1,4,1,0,0,0,23,0,1,1,29,0,1,1,4552,8625,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,29,W,0,West
767,879,M,0,0,0,0,0,1,1,1,9,3,58,5,12,5,4990,9758,0,0,1,9,0,0,0,0,9,0,0,0,0,7,0,0,0,0,4,31,S,0,Midwest
768,672,M,2,4,2,0,0,2,0,3,4,3,251,1,15,4,47658,58441,2,969,6,8,3,0,0,2,5,3,0,3,2,3,0,0,2,2,4,68,W,0,Midwest
